sonum,perit,year,day,jday,atos,sex,age,fat,crabFood,teeth,eaprev,eamean,eavar,eaposmean,eaprev50,eamean50,eavar50,eaposmean50,cysprev50,cysmean50,cysvar50,cysposmean50,cysprev100,cysmean100,cysvar100,cysposmean100,food,crabby,enso,ensoLag
2512-95,0,1995,203,1298,377,F,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2513-95,0,1995,205,1300,321,M,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2514-95,0,1995,205,1300,396,F,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2518-95,0,1995,210,1305,805,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2516-95,0,1995,211,1306,918,M,6,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2517-95,0,1995,211,1306,827,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2520-95,0,1995,213,1308,894,M,3,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2522-95,0,1995,220,1315,409,F,6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2525-95,1,1995,223,1318,406,F,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2524-95,0,1995,225,1320,732,F,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2526-95,0,1995,225,1320,409,F,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2528-95,0,1995,235,1330,332,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2535-95,0,1995,257,1352,396,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2536-95,0,1995,258,1353,274,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2537-95,0,1995,263,1358,840,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2538-95,1,1995,266,1361,276,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2540-95,0,1995,269,1364,827,F,4,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2542-95,0,1995,273,1368,369,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2608-95,0,1995,281,1376,208,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2547-95,1,1995,282,1377,309,M,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2549-95,0,1995,295,1390,440,F,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2550-95,0,1995,299,1394,719,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2551-95,0,1995,301,1396,820,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2552-95,1,1995,306,1401,823,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2553-95,0,1995,307,1402,827,M,5,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2555-95,0,1995,313,1408,467,F,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2554-95,0,1995,314,1409,706,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2556-95,1,1995,316,1411,373,F,2,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2558-95,0,1995,331,1426,428,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2559-95,0,1995,331,1426,308,M,4,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2561-95,1,1995,333,1428,706,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2563-95,0,1995,337,1432,631,F,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.158333333,0.475
2564-95,0,1995,347,1442,896,M,6,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
3650-95,0,1995,354,1449,177,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2566-95,0,1995,355,1450,868,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.158333333,0.475
2571-96,0,1996,26,1486,422,M,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2573-96,0,1996,33,1493,377,F,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2577-96,1,1996,35,1495,822,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2574-96,0,1996,38,1498,88,M,6,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2578-96,0,1996,49,1509,932,M,6,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2588-96,0,1996,59,1519,834,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2589-96,0,1996,66,1526,916,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2590-96,0,1996,68,1528,277,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2594-96,0,1996,81,1541,426,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2595-96,0,1996,82,1542,408,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2600-96,0,1996,82,1542,129,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2597-96,0,1996,86,1546,827,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2602-96,0,1996,91,1551,321,F,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2592-96,0,1996,92,1552,424,F,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2599-96,1,1996,93,1553,819,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2606-96,0,1996,99,1559,422,F,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2604-96,1,1996,101,1561,827,M,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2607-96,0,1996,105,1565,377,F,3,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2610-96,0,1996,110,1570,925,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2611-96,1,1996,111,1571,820,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2612-96,0,1996,111,1571,615,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2613-96,0,1996,111,1571,386,M,3,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2614-96,0,1996,113,1573,368,M,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2615-96,0,1996,113,1573,321,M,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2616-96,0,1996,115,1575,929,M,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2620-96,1,1996,119,1579,836,F,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2621-96,0,1996,122,1582,326,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2623-96,0,1996,127,1587,760,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2625-96,1,1996,134,1594,407,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2626-96,0,1996,138,1598,929,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2628-96,0,1996,138,1598,383,F,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2627-96,0,1996,139,1599,830,M,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2630-96,0,1996,140,1600,374,F,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
3722-96,0,1996,141,1601,177,M,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
3723-96,0,1996,141,1601,177,M,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.466666667,-0.158333333
2631-96,0,1996,143,1603,319,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2633-96,0,1996,151,1611,321,M,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2634-96,0,1996,154,1614,82,M,6,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.466666667,-0.158333333
2637-96,0,1996,163,1623,916,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2639-96,1,1996,166,1626,378,M,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2640-96,0,1996,166,1626,934,F,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2643-96,0,1996,169,1629,747,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2644-96,0,1996,170,1630,373,M,6,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2645-96,0,1996,171,1631,827,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2646-96,0,1996,172,1632,398,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2647-96,0,1996,172,1632,808,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2648-96,0,1996,173,1633,375,F,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2649-96,1,1996,173,1633,425,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2650-96,1,1996,174,1634,373,M,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2651-96,0,1996,177,1637,398,F,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2652-96,0,1996,184,1644,631,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2653-96,0,1996,184,1644,334,F,3,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2654-96,0,1996,185,1645,260,M,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2655-96,0,1996,190,1650,830,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2657-96,0,1996,192,1652,827,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2658-96,0,1996,193,1653,824,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2659-96,0,1996,193,1653,807,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2661-96,0,1996,194,1654,756,F,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2663-96,0,1996,196,1656,276,F,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2667-96,0,1996,197,1657,285,M,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.466666667,-0.158333333
2664-96,1,1996,198,1658,426,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2665-96,0,1996,198,1658,927,F,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2666-96,0,1996,198,1658,953,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2668-96,0,1996,200,1660,906,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2669-96,0,1996,201,1661,806,M,5,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2671-96,0,1996,203,1663,827,M,4,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2673-96,0,1996,205,1665,808,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2674-96,1,1996,205,1665,847,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2675-96,0,1996,206,1666,813,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2676-96,0,1996,207,1667,807,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2677-96,0,1996,208,1668,937,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2678-96,0,1996,209,1669,813,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2679-96,1,1996,210,1670,332,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2680-96,0,1996,211,1671,929,M,3,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2681-96,0,1996,212,1672,749,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2682-96,0,1996,212,1672,380,F,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2685-96,0,1996,212,1672,267,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2686-96,1,1996,213,1673,306,M,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2687-96,0,1996,215,1675,843,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2689-96,1,1996,219,1679,827,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2692-96,0,1996,220,1680,747,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2697-96,0,1996,228,1688,912,M,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2698-96,0,1996,229,1689,903,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2699-96,0,1996,229,1689,827,M,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2701-96,0,1996,237,1697,626,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2703-96,0,1996,244,1704,380,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2704-96,0,1996,250,1710,843,M,6,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2706-96,0,1996,250,1710,812,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2705-96,0,1996,251,1711,843,F,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2710-96,0,1996,255,1715,925,M,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2712-96,0,1996,255,1715,904,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2715-96,0,1996,258,1718,166,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2714-96,0,1996,261,1721,819,M,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2717-96,0,1996,264,1724,812,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2719-96,0,1996,272,1732,378,M,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2720-96,0,1996,284,1744,815,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2722-96,0,1996,285,1745,295,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2721-96,0,1996,287,1747,818,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2723-96,0,1996,292,1752,840,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2727-96,0,1996,299,1759,837,F,5,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2728-96,0,1996,299,1759,180,M,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.466666667,-0.158333333
2726-96,1,1996,301,1761,376,M,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2731-96,0,1996,303,1763,86,M,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2732-96,0,1996,303,1763,163,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2730-96,0,1996,304,1764,898,M,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2733-96,1,1996,304,1764,373,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2734-96,0,1996,318,1778,328,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2739-96,1,1996,340,1800,430,M,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2743-96,0,1996,342,1802,181,F,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2740-96,1,1996,345,1805,274,M,4,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.466666667,-0.158333333
2741-96,0,1996,345,1805,272,F,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2744-96,0,1996,349,1809,278,F,3,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2747-96,0,1996,358,1818,153,M,4,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
2748-96,0,1996,359,1819,86,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.466666667,-0.158333333
